HIT ID,HOTEL,ASSIGNMENT ID,TIME TAKEN,WORKER VOTE
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),3RKNTXVS3MYMFMSBM990WPZ3IZ44AQ,32.0,0
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),3IX2EGZR7BJ4HLXDRRIQXHDW00IJR4,76.0,0
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),3Z4AIRP3C6DHJ03LA1ICIZ3Y708X1F,37.0,0
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),333U7HK6I9FAGBE89QN6SSWSLZCDJD,35.0,1
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),3Q5ZZ9ZEVOFQSH3W3G8W5QZMS7L85H,29.0,1
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),31IBVUNM9SZG5QSYHLWFJGA7SZ0VFS,410.0,1
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),3TUI152ZZBNXA329ONNKOR75AX31Q4,37.0,0
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),3EWIJTFFVO786BRMJDOKG5ZHM3OE0J,147.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),3EO896NRAWVHX0A5VGNLXWEEOL9TJL,354.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),354P56DE9K3NY5WO57TYK1DJV7X7S5,92.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),3D8YOU6S9EKK9IANB2J6TOVBLTXU68,550.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),3DR23U6WE5E9MKODHFCU0G1MJDHETP,164.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),30JNVC0OR9K8EENNQCQ5GENCRMEQH7,322.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),3RXPCZQMQPB6XE8VLRI8UD334ACG16,41.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),3S06PH7KSR43LUY4J1H0OS06RI5D12,19.0,0
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),34T446B1C0ET9D78NMIPQHZE1QQC01,48.0,1
3QO7EE372ONW0HM70IB75JPTIV3QB5,( Lehmann House),3D8YOU6S9EKK9IANB2J6TOVBLTL6U8,135.0,1
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),3SNVL38CI4SVM3ECRFS791ENFOAKCT,729.0,0
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),3TS1AR6UQQEEU0R2ZNTZD2U46H47FN,354.0,1
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),3WOKGM4L71GUI24BDRRGLHTVQ4S0O5,31.0,0
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),3OUYGIZWR7YC32GCSR4VAHYL09O0PM,64.0,0
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),3MH9DQ757WCM6BZTNFSS5F80F77UGH,47.0,0
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),354P56DE9K3NY5WO57TYK1DJV76S7Z,24.0,0
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),3PB5A5BD0V6K80NXA7ZHVNUG7WRG7I,161.0,1
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),3OS4RQUCR9F1WCUSC45FI4G0P7LBF3,33.0,0
35A1YQPVFEGHU3HFM0FLTVYFHP15IH,( Quality Inn Airport),36U2A8VAG1Z8P6FHN7AW6S66IDLYKA,80.0,1
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),3NPI0JQDAO5DJBD3QTS5US0QXKGPTI,416.0,0
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),3WQQ9FUS6AUSHXK54QZ98CZE23QB84,11.0,0
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),3VZLGYJEYLAEEWOTICR4ATNAKFWZXH,137.0,0
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),32XVDSJFPZXDE9MDFYGHC1X5S2J2MY,28.0,1
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),39ZSFO5CA8WWXDPUVLDV2S0G7ZAJUW,122.0,0
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),3UWN2HHPUY5C1QOBLEANGYZ9VN9SNA,49.0,0
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),33IZTU6J811HDK2FNKXWE0Q7X1LXS1,41.0,0
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),3Y5140Z9DXGNAXXSWHT1GLYHM4MIPI,61.0,0
371Q3BEXDH94VV40Y0GFM1BXRMAZS9,( Extended Stay America - St. Louis - Westport - Central),3DEL4X4EL6LE96EOMQPLWME8EM0XYY,47.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),32M8BPYGATMHXK4TTY3EMCKPLCDIGQ,339.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3C6FJU71TQTMS2KTHLEYCFF4K3RYUD,267.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3YW4XOSQKQLP2W9Q5W7PYS4UDIMU1F,44.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3SNLUL3WO4N2S3DUY6P8I7D8BOWULQ,45.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3HQUKB7LNFEV1LOK7M3B70VB0ZTHHD,437.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3COPXFW7XBCEGSNGWKEDT1DUE7EPK1,136.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3R6BYFZZP7C89FXTH0XX717S8A7XFW,27.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3AAPLD8UCCHL6UFF7GK0LJYZBTWTH7,119.0,1
3UUIU9GZC5573HXQGCEP720OS6GT5L,( Home2 Suites By Hilton St. Louis/Forest Park),3B2X28YI3WF5DJ1HBB2BOY3NW8L6BY,378.0,1
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),3KIBXJ1WD5UWVSBFHK1Y418441ROKQ,62.0,1
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),3O7L7BFSHEPJD682N3DQM9ZD8WZEI6,924.0,0
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),3S3AMIZX3U5N8X82ZY6K5OJXVFICDD,49.0,0
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),3JV9LGBJWTERT6FWRTGJ69GBXLWGO3,1163.0,0
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),37WLF8U1WPQ66M5BHOF4N1MDJ2P6KD,314.0,1
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),3C5W7UE9CFQEFPPA3N1A2RR15BJXM3,23.0,1
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),31QNSG6A5RT5FLHFR9NT3ADIJDI78X,44.0,0
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),3I02618YA06SJOSSQYIFZOMSGYHPU3,725.0,1
3OLZC0DJ8JFYSXWUSRXYXTSEUD2VID,( Napoleon's Retreat),3XC1O3LBOSMNSQY5Y1ZYDBR6SBNLTQ,194.0,1
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),30H4UDGLT2I96GNJHWRT8E5Y3BHMP9,307.0,0
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),3O7L7BFSHEPJD682N3DQM9ZD8W3EIA,96.0,0
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),39RP059MEHT72MM9YR9SDU09M8NMBB,95.0,0
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),30ZX6P7VF8VND1GSC13PW95OO8JJ26,42.0,0
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),33OOO72IVHLUPM4ZLO6ZAS1JY1UCTK,121.0,1
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),358UUM7WRZ3BXQWBQITTUR8N9587RB,268.0,0
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),30ZX6P7VF8VND1GSC13PW95OO9FJ24,302.0,0
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),3QUO65DNQUOAYOGRBY50AOH26UDOUF,108.0,0
38VTL6WC4AD3K3WKQI1OFJS378YY5F,( Motel 6 St Louis - Airport),3C6FJU71TQTMS2KTHLEYCFF4K4EYU2,164.0,1
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),3A7Y0R2P2OOOEHJP0QOIMZZK1HYXJ9,995.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),3P4MQ7TPPXCBJVIC72JJZEPFA95BBX,54.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),32N49TQG3GIL9ZBQ65AN5FZGVJ5VAX,67.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),3MB8LZR5BFTOP78I4SL6CK4A9X0KLL,91.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),3NQL1CS15R8M5H9TMBO381HNYAFVYE,41.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),3XLBSAQ9Z4CKZHI20ZN6GUAMIMMZ7R,261.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),3P59JYT76LKHR4CXOVHTYFSXMAG2T0,183.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),3TVSS0C0E1033KA42F60MM8MQIQWTT,74.0,0
3XDSWAMB22SFAMEDEI72G3VB0G3QCC,( Lodge At Grants Trail),36ZN444YTRY5PXLRHHGMRLTRCZOOI5,461.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3R2PKQ87NW8HPU0F4119ZH4MHXNMIY,352.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3LWJHTCVCCMO0IWHVM25DTBZB7WFQT,443.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3K5TEWLKGVB0FHUOIT20MDNZ8R4IVI,160.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3Z4XG4ZF48RZU0N69MRRX9Q6L6A8X6,35.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3I0BTBYZAXL6CG8DJE0EN8RX4EVY0I,143.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3V0Z7YWSIY0W4WGMTQH8ZXGIJVEV2R,248.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3HWRJOOET5287KBYSF74QB50HUISET,25.0,0
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3PEIJLRY6TTAK1JO7P7XBPTS3DSXWP,148.0,1
3MDKGGG61QN3MLX4LVOUZ8EOO1RT61,( Extended Stay America - St. Louis - Westport - Craig Road),3RXPCZQMQPB6XE8VLRI8UD334AS1G7,289.0,1
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),3UWN2HHPUY5C1QOBLEANGYZ9VM2SN1,94.0,1
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),35DR22AR5DKDT3H0X5WV6SIV5KEX3Z,600.0,0
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),3OS46CRSLFZKMXZNGSTBPAXUZ0BV63,298.0,1
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),3MRNMEIQW56GB128CBZJ879KPOWLD2,380.0,1
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),37UQDCYH6XV3QXDSZ2Y3VOXQUB07VJ,147.0,1
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),3X4MXAO0BGOQN5XCYQ15M7742WXWRI,59.0,0
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),3VP0C6EFSGW1WA5E20SK2EEH87K6MI,136.0,1
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),3WYGZ5XF3WFBTK38O1I7O6I51RMKSD,28.0,1
3OZ4VAIBEXFUN8G0A9IY9U7E7SRVJP,( Grand Center Inn),3MTMREQS4VIYOOBVWFFJRHIU2SPWAQ,78.0,1
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3LS2AMNW5FQI6V9AUPLV0NKD38MOQN,84.0,0
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3VHP9MDGRNKK6HMYQ41ATOMI7STFCM,574.0,0
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3F0BG9B9MPNKUR8X4DLN2N1KCSUY7B,64.0,0
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3ATPCQ38J8A2DT6VBGX7CE3AD08YAA,40.0,0
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3IOEN3P9S7J40LJP9E9MIMQEAWC61X,489.0,0
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3ZQIG0FLQEGIGCET7A6FN4W7N2KVWK,78.0,0
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3P4RDNWND56ROMUU14OHJPC5D4JIJJ,118.0,1
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3X4JMASXCM9AZ8F29MMUFXTWJ5WB0Z,62.0,0
35O6H0UNLSGDPE1L4I0L5WDFU4Q5JT,( Americas Best Value Inn St. Louis),3GD6L00D3SX6PO4HWUG37IN00W71MI,78.0,0
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),3NGI5ARFTT5CAR1UOA8VOMHV50NP15,999.0,0
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),3V5Q80FXIXRCSNE39GB2G2OZSBC23S,229.0,1
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),374TNBHA8BVU09DC0CUT2EIFHILQY0,211.0,0
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),3HUTX6F6VUN1EC7PSEVU45MAN2AO2B,109.0,0
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),3RXCAC0YIRPO8ESGKCRN9NQBIGC8GC,42.0,0
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),36ZN444YTRY5PXLRHHGMRLTRCY8OIN,98.0,1
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),3TMFV4NEP8EK50IGZHV5VQCZC438WC,166.0,0
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),386PBUZZXFXTEN20M7LUB54XU8VJLG,169.0,1
3MYASTQBG7BPFEKREE2D09DTLGFQDC,( Candlewood Suites Saint Louis),32VNZTT0A74EE3ESOKVMRFODI3V4R1,83.0,1
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),31Z0PCVWUKFOD593U7YOU695XP87TP,1069.0,0
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),33PPUNGG385UH02H9DLCLB1MJYVZR5,31.0,0
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),32KTQ2V7RDFOET7C07VWMO5JY8T9MX,141.0,0
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),3U8YCDAGXPGX3EHRS4JKAMOV5510Q4,191.0,0
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),3483FV8BEEJBP61LSI90N50J23L62B,76.0,0
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),3KB8R4ZV1E77ACQNNOBX0PGCQN3GBR,113.0,0
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),33JKGHPFYCU93VB61HE14P033YVMNW,819.0,0
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),33LKR6A5KEKA2JU15RHFTWISU53T1D,41.0,1
35F6NGNVM8JMQLB945TM5MEKJCBT70,( Lumiere Place Casino and Hotel),3K9FOBBF2HJPXDTL15DM4CLE3U3LNT,439.0,0
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3IFS6Q0HJIJKNPDKOYXVBQ3S9M4SIF,931.0,0
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),386CSBG1OZMSHP36UTZ1JNYMI8RQ6Z,49.0,0
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3OJSZ2ATDSWMS3YDTBGQRQ3RHNA57M,82.0,0
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3D3VGR7TA0FTW7VOO6Q3HAW743ER3I,115.0,0
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3TU5ZICBRD1FL3MUN8WZ31UDO368QS,430.0,1
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3VNXK88KKCI74G1LEZWN9KOWP14V9Z,19.0,1
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3QEMNNSB2XZHWGD68HY9P2RJU4E7D2,30.0,0
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3QRYMNZ7FYHDGQ1QAEFDQ3VVX5CTNN,150.0,0
324N5FAHSXBPYSMISUIAA97RMHRVKO,( Super 8 St Louis Airport),3OVHNO1VE610GQJCRCQSGMKI4Y4ZD1,64.0,0
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3TMSXRD2X602U0YV0WMQGGPRYXPW16,1137.0,0
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3N1FSUEFL50KDTVN6J02MQ7932W4DN,183.0,1
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3PPTZCWALQKU5ZNHWYWCGLRHNCUQZW,41.0,0
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3LYA37P8IQNCCYM6DFWCYH85X3LBKO,45.0,0
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3NJM2BJS4W6WXUBS47XF5I0M9YRPCA,57.0,0
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3QIYRE09Y3HC76PH8VV3KXC05M81N9,78.0,0
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3DZQRBDBSLF5XMV13VQ87K13Q503SL,108.0,1
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3FTYUGLFSUL29CZNKOJCRIDN3YI5DK,21.0,1
3JTPR5MTZSC80Y73M30X6BDS9TQ5KS,( Homewood Suites By Hilton St Louis Galleria),3TE22NPXPBC7DXCUD8Z9JMD3QP1448,245.0,1
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3VE8AYVF8MXIUEWL9SL5R2QZH18F8G,62.0,0
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3RKNTXVS3MYMFMSBM990WPZ3IZ1A4T,287.0,1
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3SNVL38CI4SVM3ECRFS791ENFOFCKQ,73.0,1
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3RXCAC0YIRPO8ESGKCRN9NQBIGHG8P,42.0,0
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3U84XHCDICDNGU0JY1PZDIQCRKSZ43,292.0,1
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3N1FSUEFL50KDTVN6J02MQ7932J4DA,154.0,1
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3YMU66OBIN8H1PT9NGLTM0JALZPHGN,109.0,1
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),3PH3VY7DJLXZPWJ387VI8A93BDWZWU,160.0,1
3JGHED38EDRI77A3EBGLD36ZYETY7U,( Avyan),35GMH2SV3EHT9SJ5LYQV66VZK5QEOT,44.0,1
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),37W3JXSD668ZK69YCLTZU3015J3WYB,116.0,0
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),35LDD5557A48VPQ344MLCXJZ92GKMD,201.0,1
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),3483FV8BEEJBP61LSI90N50J22H261,120.0,0
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),39N5ACM9HENUZW4PSNNO3SZE3DN9PC,11.0,1
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),3NGMS9VZTLIR9T68H6RB1U7L453FFF,270.0,0
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),3C2NJ6JBKAHJWR7DRZVHPGM5XSN2NS,641.0,1
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),3ZPBJO59KP1EP5JILQKLGFGD87DHDH,403.0,1
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),38JBBYETQOAP5Z9N2EBMS8PU3FR4EC,71.0,1
3FBEFUUYRK5Y7PYVFVXD43OW0C7A6Y,( Econo Lodge Southwest),3Y4W8Q93LZKJ76E2QF1PVG7MGOWVDX,630.0,1
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),31QTRG6Q2TD90XCX0ZF429S5CMYPY7,991.0,0
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),3XC1O3LBOSMNSQY5Y1ZYDBR6SAITLR,190.0,1
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),3ZPPDN2SLVWQ25FZJ97D9G0AP6H9EN,95.0,1
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),3ZSANO2JCF70DYBUNQRA8TQ0TVNFSO,240.0,0
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),3VZLGYJEYLAEEWOTICR4ATNAKFMZX7,56.0,0
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),38F5OAUN5NCY8WI8UDHZGN6HMWY7H2,23.0,0
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),3A4TN5196KI4KDD4LUPAW9YVN7WHCC,374.0,0
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),3U5JL4WY5K9YBZ04XJ1EGXA1JKZ4XG,27.0,1
3BAWBGQGYLZ13DFY90T16425GXS7VV,( Holiday Inn Airport West Earth City),3634BBTX0OUBJK8YIEXW4RKDKX6IFK,180.0,1
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),3MH9DQ757WCM6BZTNFSS5F80F72UGC,167.0,0
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),33LKR6A5KEKA2JU15RHFTWISU4H1TX,164.0,0
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),3TK8OJTYM1LSW3HSVOSKVAOBU53VPB,71.0,0
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),3LRLIPTPEQ97TOHE71WG36OZFL0KA2,207.0,0
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),3J88R45B2GYK0SMNV3T2JVLWAGUXPZ,169.0,1
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),37WLF8U1WPQ66M5BHOF4N1MDJ2S6KG,47.0,0
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),3MRNMEIQW56GB128CBZJ879KPPZDLZ,183.0,1
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),3HPZF4IVNMTQ683TVUTYI9TYD4WYCH,734.0,1
3D17ECOUOEV3GIYD0A6MMZJ9MRZ31X,( Red Roof Inn St Louis Westport),3ZDAD0O1T1DISKFUCK2MO5MTZKITX5,38.0,1
3L2OEKSTW9AM7LFMOG8RR32U9YZY8H,( Americas Best Value Inn Saint Louis South),3VFJCI1K4ZZUQJ7CJLXN04LG87TRGY,173.0,0
3L2OEKSTW9AM7LFMOG8RR32U9YZY8H,( Americas Best Value Inn Saint Louis South),3WETL7AQWT84RKXQRZD0E9RBCL353W,65.0,0
3L2OEKSTW9AM7LFMOG8RR32U9YZY8H,( Americas Best Value Inn Saint Louis South),3S0TNUHWKTILWUIPIMQF32NE5O0D8B,178.0,0
