279,1
36,1
149,1
179,1
148,1
4,1
24,1
30,1
6,1
23,1
7,1
71,1
369,1
16,1
36,1
6,1
238,1
7,1
2,1
66,1
4,1
134,1
12,1
19,1
97,1
7,1
4,1
52,1
69,1
10,1
197,1
33,1
18,1
7,1
13,1
9,1
4,1
122,1
175,1
20,1
50,1
37,1
155,1
81,1
60,1
135,1
31,1
41,1
36,1
11,1
3,1
21,1
67,1
3,1
6,1
8,1
9,1
35,1
302,1
284,1
211,1
162,1
192,1
3,1
561,1
7,1
446,1
14,1
233,1
136,1
294,1
9,1
123,1
59,1
6,1
58,1
172,1
9,1
209,1
24,1
287,1
174,1
264,1
33,1
11,1
301,1
13,1
77,1
414,1
18,1
6,1
23,1
84,1
99,1
33,1
31,1
31,1
14,1
22,1
47,1
36,1
9,1
72,1
81,1
184,1
166,1
141,1
265,1
4,1
3,1
65,1
31,1
25,1
179,1
10,1
96,1
90,1
11,1
232,1
8,1
18,1
4,1
53,1
15,1
74,1
6,1
2,1
30,1
15,1
14,1
33,1
19,1
225,1
467,1
81,1
121,1
129,1
21,1
4,1
5,1
26,1
42,1
248,1
52,1
33,1
57,1
33,1
6,1
21,1
40,1
95,1
9,1
10,1
24,1
410,1
5,1
34,1
397,1
17,1
28,1
54,-1
163,1
467,1
160,1
12,1
8,1
290,1
159,1
14,1
216,1
122,1
3,1
86,1
9,1
47,1
19,1
10,1
40,1
20,1
43,1
17,1
3,1
44,1
224,1
252,1
12,1
26,1
221,1
7,1
93,1
74,1
121,1
7,1
25,1
406,1
239,1
12,1
72,-1
353,1
279,1
89,1
26,1
110,1
45,1
60,1
52,1
5,1
6,1
36,1
40,1
122,1
194,1
22,1
373,1
78,1
25,1
13,1
10,1
8,1
12,1
3,1
95,1
24,1
55,1
111,1
34,1
11,1
4,1
164,1
38,1
179,1
13,1
11,1
353,1
10,1
13,1
16,1
27,1
179,1
188,1
16,1
3,1
7,1
18,1
160,1
97,1
27,1
12,1
241,1
45,1
11,1
10,1
63,1
139,1
13,1
24,1
4,1
230,1
39,1
70,1
78,-1
159,1
53,1
5,1
110,1
71,-1
51,1
18,1
21,1
122,1
3,1
69,1
26,1
15,1
53,1
4,1
159,-1
55,1
21,1
141,1
27,1
521,1
12,1
41,1
70,1
180,1
120,-1
122,1
99,1
18,1
25,1
224,1
163,1
93,1
4,1
32,1
3,1
351,1
164,-1
7,1
6,1
20,1
218,1
36,1
5,1
5,1
6,1
357,1
24,1
20,1
4,-1
53,1
455,1
68,1
7,1
36,1
29,1
62,1
94,1
190,1
50,1
14,1
7,1
20,1
365,1
15,1
103,1
29,1
461,1
165,1
197,1
99,1
39,1
77,1
14,1
59,1
25,1
26,1
7,1
6,1
303,1
262,1
13,1
17,1
232,1
6,1
33,1
130,1
7,1
29,1
62,1
51,-1
294,1
48,1
30,1
16,1
17,1
106,1
111,1
55,-1
4,1
135,1
7,1
23,1
12,1
6,1
172,1
29,1
27,1
131,1
132,1
37,1
7,1
36,1
55,1
4,1
12,1
265,1
6,1
161,1
430,1
3,-1
15,1
25,1
5,1
521,1
14,1
40,1
10,1
9,1
29,1
166,1
248,1
15,1
22,1
11,1
7,1
319,-1
13,1
9,1
167,1
25,1
100,1
54,1
4,1
12,1
15,1
10,1
17,1
14,1
17,1
31,1
139,1
3,-1
73,1
307,1
81,1
361,1
100,1
9,1
28,1
11,1
155,1
33,1
6,1
21,1
4,1
6,1
335,1
12,1
13,1
413,1
118,1
27,1
11,1
8,-1
25,1
19,1
30,1
43,1
33,1
312,1
91,1
47,1
13,1
505,1
28,1
31,1
199,1
259,1
29,1
14,1
43,1
5,1
73,1
157,1
24,1
31,1
115,1
89,1
2,1
91,1
47,1
400,1
218,1
11,1
351,1
40,1
180,1
28,1
160,1
53,1
18,1
3,1
14,1
30,1
26,1
90,1
10,1
14,1
13,1
72,1
396,1
41,1
141,1
28,1
245,1
241,1
98,1
10,1
64,1
5,1
75,1
263,1
4,1
76,1
170,1
3,1
69,1
6,1
143,1
5,1
21,1
8,1
37,1
6,1
81,1
3,1
17,1
158,1
20,1
409,1
60,1
3,1
5,1
10,1
500,1
17,1
218,1
30,1
54,1
7,1
47,1
260,1
232,1
147,1
10,1
5,1
137,1
27,1
8,1
6,1
56,1
348,1
215,1
6,1
32,1
51,1
36,1
3,1
47,1
353,1
4,1
151,1
441,1
183,1
23,1
85,1
242,1
13,1
6,1
155,1
97,1
272,1
340,1
164,1
331,1
101,1
103,1
19,1
3,1
75,1
161,1
10,1
93,1
32,1
103,1
69,1
60,1
17,1
64,1
22,1
4,1
89,1
3,1
207,1
35,-1
28,1
26,1
6,1
5,1
28,1
372,1
12,1
25,1
285,1
89,1
265,1
10,1
78,1
52,1
18,1
8,1
66,1
24,1
32,1
22,1
15,1
3,-1
3,1
48,1
29,1
122,1
6,1
33,1
311,1
9,-1
4,1
364,1
152,1
6,1
63,1
7,1
33,-1
52,1
471,1
226,1
6,1
6,1
43,-1
9,1
4,1
40,1
33,1
114,1
11,1
236,1
353,1
23,1
27,1
63,1
23,1
489,1
40,1
234,1
64,1
23,1
312,1
176,1
224,1
18,1
24,1
113,1
58,1
27,1
26,1
3,1
73,1
153,1
14,1
15,1
337,1
43,-1
16,1
13,1
266,-1
4,1
7,1
3,1
48,1
6,1
85,1
179,1
12,1
15,1
82,1
4,1
29,1
98,1
6,1
10,1
39,1
24,1
34,1
163,1
20,1
9,1
349,1
174,1
52,1
5,1
361,1
19,1
499,1
203,1
11,1
128,1
31,1
328,1
118,1
16,1
73,1
70,1
4,1
8,1
46,1
43,1
6,1
39,1
17,1
10,1
10,1
73,1
6,1
15,1
65,1
418,1
165,1
39,1
7,1
4,1
183,1
59,1
48,1
22,1
114,1
46,1
9,1
18,1
36,1
8,1
33,1
58,1
72,1
286,1
13,1
35,1
137,1
122,1
9,1
8,1
114,1
55,1
16,1
11,1
26,1
92,1
46,1
132,1
2,-1
23,1
46,1
125,1
4,1
373,1
191,1
17,1
365,1
234,1
28,1
2,1
7,-1
17,1
17,1
61,1
70,1
12,1
112,1
78,-1
11,1
4,1
170,1
275,1
28,1
29,1
43,1
90,1
10,1
10,1
101,1
230,1
41,1
3,1
38,1
3,1
56,1
8,1
48,1
184,1
221,1
34,1
13,1
371,1
97,1
98,1
20,1
51,-1
35,1
32,1
4,1
20,1
32,1
31,1
24,1
15,1
14,1
5,1
19,1
3,1
56,1
52,1
297,1
15,1
147,1
16,1
417,1
61,1
84,1
44,1
76,1
23,1
175,1
64,1
3,1
315,1
53,1
5,1
12,1
52,1
6,1
22,1
20,1
5,1
75,1
124,-1
54,1
19,-1
119,1
4,1
12,1
35,1
112,1
20,1
4,1
40,1
406,1
18,1
4,1
7,1
21,1
36,1
31,1
6,1
153,1
9,1
158,-1
14,1
11,1
23,1
18,1
63,1
4,1
75,1
553,1
128,1
251,1
35,1
79,1
17,1
22,1
93,1
19,1
14,1
6,1
15,1
18,1
144,1
9,1
23,1
43,1
3,-1
176,1
15,1
6,1
12,1
466,1
35,1
253,1
46,1
370,1
36,1
17,1
234,1
29,1
226,1
36,-1
195,1
142,1
199,1
152,1
220,1
3,1
200,1
10,1
6,1
7,1
277,1
19,1
4,1
41,1
92,1
171,1
201,1
6,-1
17,1
123,1
412,1
14,1
55,1
7,1
11,1
541,1
27,1
156,1
62,1
39,1
41,1
304,1
5,1
55,1
55,1
239,1
55,1
4,1
6,1
167,1
142,1
420,1
179,1
24,1
4,1
14,1
10,1
3,-1
41,1
14,-1
31,1
15,1
32,1
10,1
31,1
12,1
4,1
16,1
19,1
176,1
74,-1
11,1
70,1
241,1
129,1
11,1
17,1
14,1
217,1
14,1
159,1
30,1
29,1
223,1
75,1
9,1
3,-1
223,1
92,1
24,1
5,1
55,1
9,1
457,1
20,1
369,1
5,1
129,1
71,1
39,1
5,1
25,1
30,1
18,1
164,1
355,1
62,1
15,1
194,1
129,1
5,1
4,1
77,1
15,1
335,1
151,1
8,1
31,1
23,1
4,1
19,1
80,1
43,1
31,1
40,1
32,1
51,1
30,1
39,1
147,1
7,1
46,1
164,1
108,1
37,1
199,1
210,1
4,1
340,1
36,1
26,1
292,1
38,1
4,1
209,1
7,1
78,1
81,-1
6,1
13,1
125,1
51,1
24,1
22,1
302,1
35,1
15,1
21,1
3,1
17,1
162,1
120,1
19,1
85,1
43,1
6,1
6,1
24,1
18,1
268,1
16,1
247,1
32,1
298,1
58,1
45,1
28,1
5,1
5,1
43,1
5,1
233,1
3,-1
227,1
125,1
47,1
91,1
266,1
218,1
19,1
132,1
73,1
132,1
52,1
18,1
121,1
6,1
47,1
5,1
463,1
6,1
27,1
110,1
6,1
23,1
25,1
540,1
37,1
373,1
23,1
18,1
30,1
97,1
48,1
24,1
132,1
207,1
20,1
5,-1
44,1
73,1
180,1
254,1
10,1
9,-1
18,1
152,-1
315,-1
58,-1
26,-1
31,1
303,-1
46,-1
97,1
145,1
21,-1
43,-1
162,-1
128,1
11,1
44,1
44,-1
106,1
80,-1
37,-1
302,-1
88,-1
68,-1
10,1
35,1
148,-1
5,1
258,1
5,-1
60,-1
374,-1
77,-1
4,1
23,-1
135,1
92,-1
35,1
55,1
89,-1
31,-1
55,1
23,1
61,-1
85,-1
492,1
43,-1
13,-1
94,1
30,-1
23,1
30,1
9,1
12,1
39,1
23,1
86,-1
63,1
54,1
177,1
7,1
14,1
52,1
19,1
410,1
360,1
17,-1
78,1
6,1
19,1
35,1
10,1
7,1
68,1
4,1
16,1
19,-1
309,1
67,1
110,1
58,1
19,1
12,1
3,1
489,1
72,-1
52,1
119,1
3,1
44,1
533,1
69,-1
29,1
442,1
18,-1
10,1
26,1
43,1
13,1
31,1
63,1
95,1
83,-1
561,-1
3,-1
470,1
70,1
40,1
18,1
5,-1
409,1
7,1
19,-1
7,1
38,1
38,1
45,1
360,1
129,1
62,1
21,1
75,1
210,-1
35,-1
13,1
9,1
37,1
287,1
12,1
39,1
261,1
583,-1
240,1
30,1
70,1
131,1
585,1
56,1
69,1
13,1
2,1
221,1
25,1
593,-1
19,1
24,1
4,1
32,1
11,1
179,1
370,1
21,1
99,1
6,1
264,1
80,1
7,1
7,-1
70,1
18,1
4,1
173,1
16,1
9,1
21,1
176,1
20,1
254,1
38,1
11,1
245,1
411,1
181,1
36,1
67,1
22,1
3,1
42,1
3,1
27,1
13,1
25,1
47,1
12,-1
11,1
158,1
260,-1
302,1
8,1
32,1
575,-1
12,1
13,1
5,1
41,1
65,1
126,1
212,-1
384,-1
30,1
13,1
487,1
49,1
16,1
198,1
31,-1
23,1
188,1
160,1
8,1
308,-1
420,1
35,1
25,1
38,-1
139,1
334,-1
41,1
171,-1
521,1
125,1
14,1
50,1
3,1
114,1
41,1
172,1
94,1
45,-1
50,1
4,-1
102,-1
108,-1
96,1
301,1
556,-1
309,1
301,-1
34,1
12,1
42,-1
9,1
17,1
21,1
16,1
49,1
214,-1
4,1
269,1
261,1
26,1
17,1
4,1
34,1
405,1
28,1
167,-1
10,1
187,-1
12,1
179,1
74,1
100,1
3,1
88,1
367,-1
54,1
13,-1
7,1
154,1
29,1
11,1
441,1
13,1
19,1
24,-1
7,1
25,-1
219,-1
19,-1
306,-1
21,1
8,1
271,-1
13,-1
20,-1
4,1
121,-1
214,-1
102,-1
3,1
21,1
2,1
182,-1
7,-1
27,-1
51,1
18,-1
130,-1
80,1
45,1
27,1
231,1
58,1
561,-1
232,1
31,1
45,1
325,-1
45,1
40,-1
25,1
7,1
91,-1
28,1
57,1
57,-1
3,-1
76,1
48,-1
19,-1
37,1
9,1
113,1
29,1
6,-1
67,1
13,1
27,1
292,1
207,1
38,-1
23,1
54,1
499,1
30,1
119,1
84,1
5,1
168,1
27,1
57,1
29,1
14,1
239,1
19,1
49,1
120,1
124,1
67,1
25,1
38,-1
11,-1
124,-1
16,1
499,1
28,-1
346,1
8,-1
383,-1
23,1
60,-1
87,1
81,-1
2,1
42,1
90,-1
7,1
80,1
35,-1
70,-1
138,1
27,1
24,-1
354,1
579,-1
46,-1
352,-1
91,-1
92,1
63,-1
25,-1
7,1
114,1
26,-1
23,-1
18,1
34,-1
5,1
10,-1
109,-1
11,1
14,-1
74,-1
302,-1
577,-1
57,-1
123,-1
277,-1
169,-1
113,-1
244,-1
329,1
32,1
48,-1
38,-1
22,-1
407,1
15,1
250,1
40,1
96,1
78,1
28,-1
21,1
556,1
120,1
9,1
84,1
14,1
193,-1
39,-1
39,-1
51,-1
34,-1
174,1
74,1
28,1
367,1
125,1
10,1
53,-1
21,1
10,1
594,-1
22,1
150,1
68,1
4,-1
37,1
196,1
35,-1
38,1
99,-1
134,1
200,1
18,1
42,1
39,1
7,1
242,1
97,1
33,-1
304,-1
20,-1
85,-1
99,1
3,1
114,-1
543,-1
122,1
474,-1
10,1
29,-1
239,1
37,1
16,-1
53,-1
15,-1
89,-1
247,1
260,-1
4,1
36,1
29,1
79,-1
43,-1
44,-1
31,-1
12,-1
10,1
40,-1
417,1
346,-1
11,-1
272,-1
99,1
201,-1
125,1
12,-1
230,-1
41,1
4,-1
30,-1
202,1
49,-1
535,1
23,1
21,1
81,1
452,-1
91,-1
6,1
11,-1
11,-1
11,-1
256,-1
252,-1
11,-1
59,-1
12,-1
35,-1
15,-1
26,-1
12,-1
38,-1
20,-1
3,1
8,-1
56,-1
10,-1
290,-1
456,1
3,1
84,1
46,1
38,1
44,1
8,-1
192,1
156,1
81,1
49,1
167,-1
19,1
9,1
467,1
304,-1
4,1
344,1
24,1
59,1
97,-1
377,1
94,-1
48,1
54,1
148,1
17,1
340,1
48,1
265,1
303,-1
49,-1
40,1
8,1
44,-1
36,-1
233,-1
34,-1
48,1
88,-1
7,-1
225,1
202,-1
35,-1
152,1
3,-1
21,1
252,1
334,1
40,1
105,1
56,-1
8,1
5,-1
375,-1
26,-1
55,-1
7,1
64,-1
4,-1
516,1
19,1
17,1
23,-1
66,-1
154,1
53,1
164,-1
46,1
367,-1
61,1
4,1
299,-1
24,-1
43,-1
5,-1
81,-1
119,1
9,1
12,-1
19,1
91,1
202,1
55,1
104,1
275,1
89,1
34,-1
189,1
46,1
440,1
187,1
113,1
54,1
14,1
25,1
7,1
17,1
144,1
3,1
56,-1
250,1
319,-1
36,1
21,1
157,1
520,-1
405,-1
14,1
414,1
49,1
51,-1
215,1
27,1
31,-1
33,-1
405,1
10,1
26,1
11,1
67,1
45,1
18,1
31,1
221,1
79,-1
66,-1
13,1
155,1
46,1
24,-1
12,-1
3,-1
19,-1
11,-1
452,-1
151,-1
35,1
193,-1
75,-1
32,1
118,-1
76,1
26,-1
48,-1
133,1
238,-1
166,-1
11,-1
28,1
13,-1
54,-1
21,-1
26,-1
14,-1
184,1
26,-1
51,1
109,-1
166,1
37,1
37,-1
5,1
65,1
413,-1
261,-1
24,-1
2,1
3,1
36,-1
16,1
466,-1
11,-1
81,1
17,-1
151,-1
22,1
292,-1
127,1
25,1
90,-1
67,1
14,1
59,1
579,-1
29,-1
17,1
317,-1
114,1
88,1
35,1
58,1
27,1
5,-1
54,1
29,1
3,1
18,1
54,-1
133,1
25,1
228,1
60,-1
139,-1
27,-1
28,-1
292,-1
49,-1
146,1
310,-1
481,-1
6,1
16,1
7,-1
13,-1
25,-1
70,-1
25,-1
25,1
308,1
32,1
103,-1
34,-1
5,1
16,1
79,-1
111,1
351,-1
153,1
50,-1
8,1
27,-1
151,-1
199,1
19,-1
15,1
50,-1
9,1
478,-1
24,-1
316,-1
77,-1
30,-1
15,-1
202,-1
25,-1
30,1
10,1
7,-1
6,1
4,1
341,-1
94,-1
25,1
137,-1
371,-1
4,1
198,1
386,-1
76,-1
63,1
104,-1
29,-1
186,-1
155,-1
593,-1
42,-1
71,1
93,-1
22,-1
234,1
72,-1
90,-1
43,-1
42,-1
36,1
98,1
183,1
127,-1
37,1
5,1
35,-1
41,1
28,-1
108,1
154,1
47,1
99,-1
11,-1
375,1
9,1
145,-1
26,-1
200,1
23,1
20,1
13,1
11,-1
63,-1
76,-1
20,1
4,-1
27,1
38,1
24,-1
55,-1
322,-1
111,-1
107,-1
204,-1
7,1
31,-1
59,-1
49,-1
160,1
114,1
58,1
27,-1
389,-1
5,1
4,-1
18,-1
41,-1
129,-1
5,1
19,1
31,-1
87,1
10,-1
128,-1
532,1
91,1
327,-1
46,1
26,-1
50,1
18,1
14,-1
6,-1
27,1
20,-1
4,1
5,1
115,1
30,1
162,1
3,1
73,1
32,1
340,-1
52,1
403,1
534,1
21,1
20,1
66,1
18,1
368,-1
37,1
530,-1
346,1
26,1
67,1
42,1
51,1
12,1
83,-1
49,1
3,1
144,1
99,1
191,1
52,-1
304,-1
251,1
52,1
209,1
26,1
187,-1
115,-1
48,-1
86,1
15,1
4,1
538,-1
207,-1
226,-1
42,-1
14,-1
15,-1
89,-1
11,1
16,1
17,-1
275,-1
10,1
448,1
27,1
24,-1
6,1
41,-1
22,-1
8,1
13,1
51,-1
18,-1
22,1
336,-1
11,1
52,1
25,1
15,-1
3,1
35,-1
142,1
19,-1
26,1
186,-1
4,-1
21,1
75,-1
11,1
280,-1
16,-1
21,-1
15,-1
93,1
164,-1
38,-1
130,1
130,1
169,1
16,1
34,-1
408,-1
33,1
43,-1
60,-1
206,1
382,-1
73,1
11,1
81,-1
23,1
88,1
58,1
18,1
37,1
37,1
62,1
21,1
85,1
7,1
429,-1
122,1
5,1
6,-1
41,-1
177,1
110,-1
570,1
42,-1
27,-1
115,1
15,-1
10,1
52,1
96,-1
302,-1
14,-1
99,-1
4,1
42,-1
142,-1
32,-1
23,-1
24,-1
182,1
122,-1
216,1
49,1
302,1
131,1
5,1
329,1
85,-1
53,1
16,-1
33,1
39,1
278,1
79,1
110,-1
50,-1
28,-1
11,1
30,-1
18,1
21,-1
24,-1
35,-1
45,-1
34,1
37,-1
57,1
190,1
79,1
475,-1
39,-1
32,-1
146,1
75,-1
271,-1
30,-1
3,1
39,-1
3,-1
51,-1
91,-1
8,-1
346,-1
112,-1
247,-1
475,-1
66,-1
66,-1
12,1
43,1
12,-1
5,-1
27,-1
57,1
86,1
9,-1
12,-1
12,1
15,-1
7,1
210,1
52,-1
454,-1
42,-1
15,-1
248,-1
16,-1
42,-1
69,1
119,-1
